date,ttf_name,symbol,weight
2018-02-01,Electric vehicles charging,BLNK,0.346254566
2018-03-01,Electric vehicles charging,BLNK,0.327311661
2018-04-01,Electric vehicles charging,BLNK,0.343134965
2018-05-01,Electric vehicles charging,BLNK,0.337982049
2018-06-01,Electric vehicles charging,BLNK,0.248362299
2018-07-01,Electric vehicles charging,BLNK,0.239907407
2018-08-01,Electric vehicles charging,BLNK,0.242531089
2018-09-01,Electric vehicles charging,BLNK,0.243476983
2018-10-01,Electric vehicles charging,BLNK,0.241804767
2018-11-01,Electric vehicles charging,BLNK,0.255902244
2018-12-01,Electric vehicles charging,BLNK,0.256314552
2019-01-01,Electric vehicles charging,BLNK,0.253543092
2019-02-01,Electric vehicles charging,BLNK,0.252497923
2019-03-01,Electric vehicles charging,BLNK,0.382018829
2019-04-01,Electric vehicles charging,BLNK,0.386374036
2019-05-01,Electric vehicles charging,BLNK,0.409309627
2019-06-01,Electric vehicles charging,BLNK,0.416682975
2019-07-01,Electric vehicles charging,BLNK,0.423420609
2019-08-01,Electric vehicles charging,BLNK,0.503341579
2019-09-01,Electric vehicles charging,BLNK,0.518884991
2019-10-01,Electric vehicles charging,BLNK,0.5
2019-11-01,Electric vehicles charging,BLNK,0.523235717
2019-12-01,Electric vehicles charging,BLNK,0.543969778
2020-01-01,Electric vehicles charging,BLNK,0.561231909
2020-02-01,Electric vehicles charging,BLNK,0.537546875
2020-03-01,Electric vehicles charging,BLNK,0.509325287
2020-04-01,Electric vehicles charging,BLNK,0.502377992
2020-05-01,Electric vehicles charging,BLNK,0.510731785
2020-06-01,Electric vehicles charging,BLNK,0.508007119
2020-07-01,Electric vehicles charging,BLNK,0.144975939
2020-08-01,Electric vehicles charging,BLNK,0.105312354
2020-09-01,Electric vehicles charging,BLNK,0.103853832
2020-10-01,Electric vehicles charging,BLNK,0.163455677
2020-11-01,Electric vehicles charging,BLNK,0.172127307
2020-12-01,Electric vehicles charging,BLNK,0.206472126
2021-01-01,Electric vehicles charging,BLNK,0.214385136
2021-02-01,Electric vehicles charging,BLNK,0.210396581
2021-03-01,Electric vehicles charging,BLNK,0.209448702
2021-04-01,Electric vehicles charging,BLNK,0.214018433
2021-05-01,Electric vehicles charging,BLNK,0.257926212
2021-06-01,Electric vehicles charging,BLNK,0.272152591
2021-07-01,Electric vehicles charging,BLNK,0.277725965
2021-08-01,Electric vehicles charging,BLNK,0.280471885
2021-09-01,Electric vehicles charging,BLNK,0.144833538
2021-10-01,Electric vehicles charging,BLNK,0.165251771
2021-11-01,Electric vehicles charging,BLNK,0.163757644
2021-12-01,Electric vehicles charging,BLNK,0.16169092
2022-01-01,Electric vehicles charging,BLNK,0.189339647
2022-02-01,Electric vehicles charging,BLNK,0.15919658
2022-03-01,Electric vehicles charging,BLNK,0.187795567
2022-04-01,Electric vehicles charging,BLNK,0.169144776
2022-05-01,Electric vehicles charging,BLNK,0.170027955
2022-06-01,Electric vehicles charging,BLNK,0.159162079
2022-07-01,Electric vehicles charging,BLNK,0.166612687
2022-08-01,Electric vehicles charging,BLNK,0.152666923
2022-09-01,Electric vehicles charging,BLNK,0.161051038
2022-10-01,Electric vehicles charging,BLNK,0.157563931
2015-02-01,Electric vehicles charging,BEEM,0.317178281
2015-03-01,Electric vehicles charging,BEEM,0.36119085
2015-04-01,Electric vehicles charging,BEEM,0.435633971
2015-05-01,Electric vehicles charging,BEEM,0.437867148
2015-06-01,Electric vehicles charging,BEEM,0.449449263
2015-07-01,Electric vehicles charging,BEEM,0.468668023
2015-08-01,Electric vehicles charging,BEEM,0.453592464
2015-09-01,Electric vehicles charging,BEEM,0.452752785
2015-10-01,Electric vehicles charging,BEEM,0.446436711
2015-11-01,Electric vehicles charging,BEEM,0.464136738
2015-12-01,Electric vehicles charging,BEEM,0.493821078
2016-01-01,Electric vehicles charging,BEEM,0.507752651
2016-02-01,Electric vehicles charging,BEEM,0.504648788
2016-03-01,Electric vehicles charging,BEEM,0.550925371
2016-04-01,Electric vehicles charging,BEEM,0.545543545
2016-05-01,Electric vehicles charging,BEEM,0.572870026
2016-06-01,Electric vehicles charging,BEEM,0.619505104
2016-07-01,Electric vehicles charging,BEEM,0.621474263
2016-08-01,Electric vehicles charging,BEEM,0.60247154
2016-09-01,Electric vehicles charging,BEEM,0.606383652
2016-10-01,Electric vehicles charging,BEEM,0.603755075
2016-11-01,Electric vehicles charging,BEEM,0.614413119
2016-12-01,Electric vehicles charging,BEEM,0.591630418
2017-01-01,Electric vehicles charging,BEEM,0.60805528
2017-02-01,Electric vehicles charging,BEEM,0.601208873
2017-03-01,Electric vehicles charging,BEEM,0.569405692
2017-04-01,Electric vehicles charging,BEEM,0.562614308
2017-05-01,Electric vehicles charging,BEEM,0.590991743
2017-06-01,Electric vehicles charging,BEEM,0.574815834
2017-07-01,Electric vehicles charging,BEEM,0.546683744
2017-08-01,Electric vehicles charging,BEEM,0.561149358
2017-09-01,Electric vehicles charging,BEEM,0.577096268
2017-10-01,Electric vehicles charging,BEEM,0.552544778
2017-11-01,Electric vehicles charging,BEEM,0.554702043
2017-12-01,Electric vehicles charging,BEEM,0.559514025
2018-01-01,Electric vehicles charging,BEEM,0.571366961
2018-02-01,Electric vehicles charging,BEEM,0.653745434
2018-03-01,Electric vehicles charging,BEEM,0.672688339
2018-04-01,Electric vehicles charging,BEEM,0.656865035
2018-05-01,Electric vehicles charging,BEEM,0.662017951
2018-06-01,Electric vehicles charging,BEEM,0.751637701
2018-07-01,Electric vehicles charging,BEEM,0.760092593
2018-08-01,Electric vehicles charging,BEEM,0.757468911
2018-09-01,Electric vehicles charging,BEEM,0.756523017
2018-10-01,Electric vehicles charging,BEEM,0.758195233
2018-11-01,Electric vehicles charging,BEEM,0.744097756
2018-12-01,Electric vehicles charging,BEEM,0.743685448
2019-01-01,Electric vehicles charging,BEEM,0.746456908
2019-02-01,Electric vehicles charging,BEEM,0.747502077
2019-03-01,Electric vehicles charging,BEEM,0.617981171
2019-04-01,Electric vehicles charging,BEEM,0.613625964
2019-05-01,Electric vehicles charging,BEEM,0.590690373
2019-06-01,Electric vehicles charging,BEEM,0.583317025
2019-07-01,Electric vehicles charging,BEEM,0.576579391
2019-08-01,Electric vehicles charging,BEEM,0.496658421
2019-09-01,Electric vehicles charging,BEEM,0.481115009
2019-10-01,Electric vehicles charging,BEEM,0.5
2019-11-01,Electric vehicles charging,BEEM,0.476764283
2019-12-01,Electric vehicles charging,BEEM,0.456030222
2020-01-01,Electric vehicles charging,BEEM,0.438768091
2020-02-01,Electric vehicles charging,BEEM,0.462453125
2020-03-01,Electric vehicles charging,BEEM,0.490674713
2020-04-01,Electric vehicles charging,BEEM,0.497622008
2020-05-01,Electric vehicles charging,BEEM,0.489268215
2020-06-01,Electric vehicles charging,BEEM,0.491992881
2020-07-01,Electric vehicles charging,BEEM,0.173364611
2020-08-01,Electric vehicles charging,BEEM,0.15043228
2020-09-01,Electric vehicles charging,BEEM,0.145833901
2020-10-01,Electric vehicles charging,BEEM,0.227323813
2020-11-01,Electric vehicles charging,BEEM,0.236170626
2020-12-01,Electric vehicles charging,BEEM,0.289805227
2021-01-01,Electric vehicles charging,BEEM,0.318389155
2021-02-01,Electric vehicles charging,BEEM,0.308941871
2021-03-01,Electric vehicles charging,BEEM,0.304310942
2021-04-01,Electric vehicles charging,BEEM,0.286339976
2021-05-01,Electric vehicles charging,BEEM,0.304612477
2021-06-01,Electric vehicles charging,BEEM,0.300819216
2021-07-01,Electric vehicles charging,BEEM,0.287509216
2021-08-01,Electric vehicles charging,BEEM,0.291309867
2021-09-01,Electric vehicles charging,BEEM,0.126680411
2021-10-01,Electric vehicles charging,BEEM,0.110036927
2021-11-01,Electric vehicles charging,BEEM,0.119315385
2021-12-01,Electric vehicles charging,BEEM,0.144200451
2022-01-01,Electric vehicles charging,BEEM,0.166300725
2022-02-01,Electric vehicles charging,BEEM,0.108133652
2022-03-01,Electric vehicles charging,BEEM,0.101579565
2022-04-01,Electric vehicles charging,BEEM,0.117761214
2022-05-01,Electric vehicles charging,BEEM,0.126027314
2022-06-01,Electric vehicles charging,BEEM,0.132650312
2022-07-01,Electric vehicles charging,BEEM,0.138667545
2022-08-01,Electric vehicles charging,BEEM,0.150366425
2022-09-01,Electric vehicles charging,BEEM,0.152536087
2022-10-01,Electric vehicles charging,BEEM,0.161242905
2020-07-01,Electric vehicles charging,CHPT,0.68165945
2020-08-01,Electric vehicles charging,CHPT,0.744255367
2020-09-01,Electric vehicles charging,CHPT,0.750312267
2020-10-01,Electric vehicles charging,CHPT,0.60922051
2020-11-01,Electric vehicles charging,CHPT,0.591702067
2020-12-01,Electric vehicles charging,CHPT,0.503722647
2021-01-01,Electric vehicles charging,CHPT,0.46722571
2021-02-01,Electric vehicles charging,CHPT,0.480661548
2021-03-01,Electric vehicles charging,CHPT,0.486240357
2021-04-01,Electric vehicles charging,CHPT,0.499641591
2021-05-01,Electric vehicles charging,CHPT,0.437461311
2021-06-01,Electric vehicles charging,CHPT,0.427028193
2021-07-01,Electric vehicles charging,CHPT,0.434764819
2021-08-01,Electric vehicles charging,CHPT,0.428218248
2021-09-01,Electric vehicles charging,CHPT,0.232085846
2021-10-01,Electric vehicles charging,CHPT,0.245462896
2021-11-01,Electric vehicles charging,CHPT,0.21853196
2021-12-01,Electric vehicles charging,CHPT,0.216306178
2022-01-01,Electric vehicles charging,CHPT,0.206410068
2022-02-01,Electric vehicles charging,CHPT,0.163564656
2022-03-01,Electric vehicles charging,CHPT,0.153324353
2022-04-01,Electric vehicles charging,CHPT,0.161822681
2022-05-01,Electric vehicles charging,CHPT,0.156023485
2022-06-01,Electric vehicles charging,CHPT,0.140407172
2022-07-01,Electric vehicles charging,CHPT,0.136805799
2022-08-01,Electric vehicles charging,CHPT,0.133624917
2022-09-01,Electric vehicles charging,CHPT,0.12669135
2022-10-01,Electric vehicles charging,CHPT,0.123111901
2021-09-01,Electric vehicles charging,VLTA,0.3
2021-10-01,Electric vehicles charging,VLTA,0.3
2021-11-01,Electric vehicles charging,VLTA,0.3
2021-12-01,Electric vehicles charging,VLTA,0.295734766
2022-01-01,Electric vehicles charging,VLTA,0.248673692
2022-02-01,Electric vehicles charging,VLTA,0.149808316
2022-03-01,Electric vehicles charging,VLTA,0.132725004
2022-04-01,Electric vehicles charging,VLTA,0.129588578
2022-05-01,Electric vehicles charging,VLTA,0.12252079
2022-06-01,Electric vehicles charging,VLTA,0.115671131
2022-07-01,Electric vehicles charging,VLTA,0.111358244
2022-08-01,Electric vehicles charging,VLTA,0.107477842
2022-09-01,Electric vehicles charging,VLTA,0.103007001
2022-10-01,Electric vehicles charging,VLTA,0.099234934
2021-09-01,Electric vehicles charging,EVGO,0.196400204
2021-10-01,Electric vehicles charging,EVGO,0.179248406
2021-11-01,Electric vehicles charging,EVGO,0.198395011
2021-12-01,Electric vehicles charging,EVGO,0.182067684
2022-01-01,Electric vehicles charging,EVGO,0.189275868
2022-02-01,Electric vehicles charging,EVGO,0.144370632
2022-03-01,Electric vehicles charging,EVGO,0.149756163
2022-04-01,Electric vehicles charging,EVGO,0.151161604
2022-05-01,Electric vehicles charging,EVGO,0.149775536
2022-06-01,Electric vehicles charging,EVGO,0.165547648
2022-07-01,Electric vehicles charging,EVGO,0.173243811
2022-08-01,Electric vehicles charging,EVGO,0.155863893
2022-09-01,Electric vehicles charging,EVGO,0.156714523
2022-10-01,Electric vehicles charging,EVGO,0.158846329
2022-02-01,Electric vehicles charging,WBX,0.274926165
2022-03-01,Electric vehicles charging,WBX,0.274819349
2022-04-01,Electric vehicles charging,WBX,0.270521147
2022-05-01,Electric vehicles charging,WBX,0.275624919
2022-06-01,Electric vehicles charging,WBX,0.286561659
2022-07-01,Electric vehicles charging,WBX,0.273311913
2022-08-01,Electric vehicles charging,WBX,0.3
2022-09-01,Electric vehicles charging,WBX,0.3
2022-10-01,Electric vehicles charging,WBX,0.3
2015-02-01,Car sales,CPRT,0.3
2015-03-01,Car sales,CPRT,0.3
2015-04-01,Car sales,CPRT,0.3
2015-05-01,Car sales,CPRT,0.3
2015-06-01,Car sales,CPRT,0.3
2015-07-01,Car sales,CPRT,0.3
2015-08-01,Car sales,CPRT,0.246177881
2015-09-01,Car sales,CPRT,0.192029652
2015-10-01,Car sales,CPRT,0.1833858
2015-11-01,Car sales,CPRT,0.189799517
2015-12-01,Car sales,CPRT,0.189531763
2016-01-01,Car sales,CPRT,0.188539225
2016-02-01,Car sales,CPRT,0.201739383
2016-03-01,Car sales,CPRT,0.207260709
2016-04-01,Car sales,CPRT,0.217237964
2016-05-01,Car sales,CPRT,0.234592866
2016-06-01,Car sales,CPRT,0.262204147
2016-07-01,Car sales,CPRT,0.282000655
2016-08-01,Car sales,CPRT,0.3
2016-09-01,Car sales,CPRT,0.3
2016-10-01,Car sales,CPRT,0.3
2016-11-01,Car sales,CPRT,0.3
2016-12-01,Car sales,CPRT,0.3
2017-01-01,Car sales,CPRT,0.3
2017-02-01,Car sales,CPRT,0.3
2017-03-01,Car sales,CPRT,0.3
2017-04-01,Car sales,CPRT,0.3
2017-05-01,Car sales,CPRT,0.3
2017-06-01,Car sales,CPRT,0.3
2017-07-01,Car sales,CPRT,0.3
2017-08-01,Car sales,CPRT,0.3
2017-09-01,Car sales,CPRT,0.3
2017-10-01,Car sales,CPRT,0.3
2017-11-01,Car sales,CPRT,0.3
2017-12-01,Car sales,CPRT,0.295702304
2018-01-01,Car sales,CPRT,0.296492986
2018-02-01,Car sales,CPRT,0.258174726
2018-03-01,Car sales,CPRT,0.171802635
2018-04-01,Car sales,CPRT,0.158186444
2018-05-01,Car sales,CPRT,0.163848781
2018-06-01,Car sales,CPRT,0.162333196
2018-07-01,Car sales,CPRT,0.161839793
2018-08-01,Car sales,CPRT,0.155908175
2018-09-01,Car sales,CPRT,0.167284175
2018-10-01,Car sales,CPRT,0.150194538
2018-11-01,Car sales,CPRT,0.158325244
2018-12-01,Car sales,CPRT,0.168503781
2019-01-01,Car sales,CPRT,0.170487413
2019-02-01,Car sales,CPRT,0.178206228
2019-03-01,Car sales,CPRT,0.171636405
2019-04-01,Car sales,CPRT,0.174287439
2019-05-01,Car sales,CPRT,0.169581909
2019-06-01,Car sales,CPRT,0.159959071
2019-07-01,Car sales,CPRT,0.178617029
2019-08-01,Car sales,CPRT,0.1711451
2019-09-01,Car sales,CPRT,0.168873838
2019-10-01,Car sales,CPRT,0.17965365
2019-11-01,Car sales,CPRT,0.186852484
2019-12-01,Car sales,CPRT,0.183565029
2020-01-01,Car sales,CPRT,0.179411918
2020-02-01,Car sales,CPRT,0.18410568
2020-03-01,Car sales,CPRT,0.182162793
2020-04-01,Car sales,CPRT,0.11208007
2020-05-01,Car sales,CPRT,0.117278861
2020-06-01,Car sales,CPRT,0.128506188
2020-07-01,Car sales,CPRT,0.133695733
2020-08-01,Car sales,CPRT,0.134751566
2020-09-01,Car sales,CPRT,0.134945889
2020-10-01,Car sales,CPRT,0.133956989
2020-11-01,Car sales,CPRT,0.13221713
2020-12-01,Car sales,CPRT,0.136000175
2021-01-01,Car sales,CPRT,0.209341692
2021-02-01,Car sales,CPRT,0.239832784
2021-03-01,Car sales,CPRT,0.202201246
2021-04-01,Car sales,CPRT,0.163921464
2021-05-01,Car sales,CPRT,0.156216791
2021-06-01,Car sales,CPRT,0.155603876
2021-07-01,Car sales,CPRT,0.166909855
2021-08-01,Car sales,CPRT,0.225028819
2021-09-01,Car sales,CPRT,0.241008955
2021-10-01,Car sales,CPRT,0.207353623
2021-11-01,Car sales,CPRT,0.165183885
2021-12-01,Car sales,CPRT,0.125881469
2022-01-01,Car sales,CPRT,0.105199577
2022-02-01,Car sales,CPRT,0.105350507
2022-03-01,Car sales,CPRT,0.10879979
2022-04-01,Car sales,CPRT,0.093453887
2022-05-01,Car sales,CPRT,0.104808534
2022-06-01,Car sales,CPRT,0.096614097
2022-07-01,Car sales,CPRT,0.098964815
2022-08-01,Car sales,CPRT,0.097909271
2022-09-01,Car sales,CPRT,0.097449245
2022-10-01,Car sales,CPRT,0.102605994
2015-02-01,Car sales,RUSHA,0.138043662
2015-03-01,Car sales,RUSHA,0.128281535
2015-04-01,Car sales,RUSHA,0.128519765
2015-05-01,Car sales,RUSHA,0.128268275
2015-06-01,Car sales,RUSHA,0.12415762
2015-07-01,Car sales,RUSHA,0.122787244
2015-08-01,Car sales,RUSHA,0.131766021
2015-09-01,Car sales,RUSHA,0.133638533
2015-10-01,Car sales,RUSHA,0.141680624
2015-11-01,Car sales,RUSHA,0.137343612
2015-12-01,Car sales,RUSHA,0.139587154
2016-01-01,Car sales,RUSHA,0.134783721
2016-02-01,Car sales,RUSHA,0.136587654
2016-03-01,Car sales,RUSHA,0.130505394
2016-04-01,Car sales,RUSHA,0.126924967
2016-05-01,Car sales,RUSHA,0.125798116
2016-06-01,Car sales,RUSHA,0.116943957
2016-07-01,Car sales,RUSHA,0.09969727
2016-08-01,Car sales,RUSHA,0.091394378
2016-09-01,Car sales,RUSHA,0.099701028
2016-10-01,Car sales,RUSHA,0.084348132
2016-11-01,Car sales,RUSHA,0.073971907
2016-12-01,Car sales,RUSHA,0.07940369
2017-01-01,Car sales,RUSHA,0.093638497
2017-02-01,Car sales,RUSHA,0.068076802
2017-03-01,Car sales,RUSHA,0.076428162
2017-04-01,Car sales,RUSHA,0.055873805
2017-05-01,Car sales,RUSHA,0.026294812
2017-06-01,Car sales,RUSHA,0.01
2017-07-01,Car sales,RUSHA,0.068157743
2017-08-01,Car sales,RUSHA,0.055995134
2017-09-01,Car sales,RUSHA,0.062781653
2017-10-01,Car sales,RUSHA,0.012039765
2017-11-01,Car sales,RUSHA,0.029232854
2017-12-01,Car sales,RUSHA,0.054724825
2018-01-01,Car sales,RUSHA,0.075349016
2018-02-01,Car sales,RUSHA,0.129136555
2018-03-01,Car sales,RUSHA,0.107664828
2018-04-01,Car sales,RUSHA,0.109120435
2018-05-01,Car sales,RUSHA,0.10426405
2018-06-01,Car sales,RUSHA,0.104745769
2018-07-01,Car sales,RUSHA,0.104687665
2018-08-01,Car sales,RUSHA,0.116576461
2018-09-01,Car sales,RUSHA,0.111043761
2018-10-01,Car sales,RUSHA,0.11542969
2018-11-01,Car sales,RUSHA,0.12024628
2018-12-01,Car sales,RUSHA,0.136067265
2019-01-01,Car sales,RUSHA,0.12154597
2019-02-01,Car sales,RUSHA,0.129604676
2019-03-01,Car sales,RUSHA,0.121458771
2019-04-01,Car sales,RUSHA,0.118749561
2019-05-01,Car sales,RUSHA,0.122010445
2019-06-01,Car sales,RUSHA,0.121985756
2019-07-01,Car sales,RUSHA,0.118173961
2019-08-01,Car sales,RUSHA,0.117722892
2019-09-01,Car sales,RUSHA,0.120044676
2019-10-01,Car sales,RUSHA,0.121275151
2019-11-01,Car sales,RUSHA,0.126364783
2019-12-01,Car sales,RUSHA,0.129306499
2020-01-01,Car sales,RUSHA,0.128053933
2020-02-01,Car sales,RUSHA,0.124022285
2020-03-01,Car sales,RUSHA,0.124714786
2020-04-01,Car sales,RUSHA,0.121602289
2020-05-01,Car sales,RUSHA,0.123743282
2020-06-01,Car sales,RUSHA,0.123150608
2020-07-01,Car sales,RUSHA,0.121949167
2020-08-01,Car sales,RUSHA,0.12310208
2020-09-01,Car sales,RUSHA,0.123403328
2020-10-01,Car sales,RUSHA,0.12275567
2020-11-01,Car sales,RUSHA,0.120861502
2020-12-01,Car sales,RUSHA,0.119627429
2021-01-01,Car sales,RUSHA,0.127975147
2021-02-01,Car sales,RUSHA,0.109562363
2021-03-01,Car sales,RUSHA,0.106462542
2021-04-01,Car sales,RUSHA,0.112273936
2021-05-01,Car sales,RUSHA,0.105622786
2021-06-01,Car sales,RUSHA,0.108040226
2021-07-01,Car sales,RUSHA,0.108337309
2021-08-01,Car sales,RUSHA,0.133276698
2021-09-01,Car sales,RUSHA,0.136290017
2021-10-01,Car sales,RUSHA,0.143894174
2021-11-01,Car sales,RUSHA,0.127790188
2021-12-01,Car sales,RUSHA,0.130937225
2022-01-01,Car sales,RUSHA,0.12504048
2022-02-01,Car sales,RUSHA,0.129064089
2022-03-01,Car sales,RUSHA,0.144969805
2022-04-01,Car sales,RUSHA,0.162045495
2022-05-01,Car sales,RUSHA,0.132314147
2022-06-01,Car sales,RUSHA,0.131658696
2022-07-01,Car sales,RUSHA,0.126326231
2022-08-01,Car sales,RUSHA,0.138477365
2022-09-01,Car sales,RUSHA,0.1356553
2022-10-01,Car sales,RUSHA,0.1434936
2015-02-01,Car sales,AN,0.112242017
2015-03-01,Car sales,AN,0.095781008
2015-04-01,Car sales,AN,0.087279167
2015-05-01,Car sales,AN,0.097279471
2015-06-01,Car sales,AN,0.094913285
2015-07-01,Car sales,AN,0.092553861
2015-08-01,Car sales,AN,0.095717543
2015-09-01,Car sales,AN,0.103926618
2015-10-01,Car sales,AN,0.103657193
2015-11-01,Car sales,AN,0.103672713
2015-12-01,Car sales,AN,0.104609931
2016-01-01,Car sales,AN,0.104584581
2016-02-01,Car sales,AN,0.098607987
2016-03-01,Car sales,AN,0.099988379
2016-04-01,Car sales,AN,0.100783388
2016-05-01,Car sales,AN,0.108001479
2016-06-01,Car sales,AN,0.109651801
2016-07-01,Car sales,AN,0.11589331
2016-08-01,Car sales,AN,0.121258704
2016-09-01,Car sales,AN,0.119605505
2016-10-01,Car sales,AN,0.119271254
2016-11-01,Car sales,AN,0.132207849
2016-12-01,Car sales,AN,0.151450799
2017-01-01,Car sales,AN,0.152047551
2017-02-01,Car sales,AN,0.132313817
2017-03-01,Car sales,AN,0.163268311
2017-04-01,Car sales,AN,0.176680421
2017-05-01,Car sales,AN,0.165179757
2017-06-01,Car sales,AN,0.180267722
2017-07-01,Car sales,AN,0.211533904
2017-08-01,Car sales,AN,0.167724357
2017-09-01,Car sales,AN,0.160274519
2017-10-01,Car sales,AN,0.156939498
2017-11-01,Car sales,AN,0.146335282
2017-12-01,Car sales,AN,0.095218451
2018-01-01,Car sales,AN,0.109303844
2018-02-01,Car sales,AN,0.096127549
2018-03-01,Car sales,AN,0.065321676
2018-04-01,Car sales,AN,0.065381096
2018-05-01,Car sales,AN,0.068475597
2018-06-01,Car sales,AN,0.069992086
2018-07-01,Car sales,AN,0.07156969
2018-08-01,Car sales,AN,0.068559439
2018-09-01,Car sales,AN,0.074738724
2018-10-01,Car sales,AN,0.076759409
2018-11-01,Car sales,AN,0.066312083
2018-12-01,Car sales,AN,0.049365692
2019-01-01,Car sales,AN,0.046876725
2019-02-01,Car sales,AN,0.040437843
2019-03-01,Car sales,AN,0.041595799
2019-04-01,Car sales,AN,0.046336892
2019-05-01,Car sales,AN,0.053964229
2019-06-01,Car sales,AN,0.058588624
2019-07-01,Car sales,AN,0.060851352
2019-08-01,Car sales,AN,0.069711096
2019-09-01,Car sales,AN,0.069223981
2019-10-01,Car sales,AN,0.075362283
2019-11-01,Car sales,AN,0.077626493
2019-12-01,Car sales,AN,0.079724307
2020-01-01,Car sales,AN,0.076998859
2020-02-01,Car sales,AN,0.081587435
2020-03-01,Car sales,AN,0.071534533
2020-04-01,Car sales,AN,0.080025067
2020-05-01,Car sales,AN,0.083343233
2020-06-01,Car sales,AN,0.081668485
2020-07-01,Car sales,AN,0.080912294
2020-08-01,Car sales,AN,0.080822432
2020-09-01,Car sales,AN,0.080297681
2020-10-01,Car sales,AN,0.080505449
2020-11-01,Car sales,AN,0.080393652
2020-12-01,Car sales,AN,0.080751349
2021-01-01,Car sales,AN,0.081526939
2021-02-01,Car sales,AN,0.076853031
2021-03-01,Car sales,AN,0.083686132
2021-04-01,Car sales,AN,0.081828937
2021-05-01,Car sales,AN,0.076237946
2021-06-01,Car sales,AN,0.080468548
2021-07-01,Car sales,AN,0.084768862
2021-08-01,Car sales,AN,0.097176955
2021-09-01,Car sales,AN,0.101294676
2021-10-01,Car sales,AN,0.105271073
2021-11-01,Car sales,AN,0.098385803
2021-12-01,Car sales,AN,0.08376014
2022-01-01,Car sales,AN,0.071213493
2022-02-01,Car sales,AN,0.065580604
2022-03-01,Car sales,AN,0.064559412
2022-04-01,Car sales,AN,0.064920374
2022-05-01,Car sales,AN,0.062790498
2022-06-01,Car sales,AN,0.06359566
2022-07-01,Car sales,AN,0.063407957
2022-08-01,Car sales,AN,0.06405017
2022-09-01,Car sales,AN,0.068353983
2022-10-01,Car sales,AN,0.067863917
2015-02-01,Car sales,SAH,0.106957879
2015-03-01,Car sales,SAH,0.110602511
2015-04-01,Car sales,SAH,0.100243961
2015-05-01,Car sales,SAH,0.097343919
2015-06-01,Car sales,SAH,0.105186407
2015-07-01,Car sales,SAH,0.100363663
2015-08-01,Car sales,SAH,0.094646607
2015-09-01,Car sales,SAH,0.097117396
2015-10-01,Car sales,SAH,0.095876032
2015-11-01,Car sales,SAH,0.096639938
2015-12-01,Car sales,SAH,0.098122133
2016-01-01,Car sales,SAH,0.100050355
2016-02-01,Car sales,SAH,0.098946152
2016-03-01,Car sales,SAH,0.098769584
2016-04-01,Car sales,SAH,0.100279044
2016-05-01,Car sales,SAH,0.091966617
2016-06-01,Car sales,SAH,0.087246855
2016-07-01,Car sales,SAH,0.082485441
2016-08-01,Car sales,SAH,0.085384271
2016-09-01,Car sales,SAH,0.083479668
2016-10-01,Car sales,SAH,0.086721355
2016-11-01,Car sales,SAH,0.092995302
2016-12-01,Car sales,SAH,0.067351063
2017-01-01,Car sales,SAH,0.058538586
2017-02-01,Car sales,SAH,0.065327229
2017-03-01,Car sales,SAH,0.060895523
2017-04-01,Car sales,SAH,0.046854668
2017-05-01,Car sales,SAH,0.066804877
2017-06-01,Car sales,SAH,0.055784168
2017-07-01,Car sales,SAH,0.015978171
2017-08-01,Car sales,SAH,0.01
2017-09-01,Car sales,SAH,0.01
2017-10-01,Car sales,SAH,0.01
2017-11-01,Car sales,SAH,0.01
2017-12-01,Car sales,SAH,0.016526183
2018-01-01,Car sales,SAH,0.01
2018-02-01,Car sales,SAH,0.017523385
2018-03-01,Car sales,SAH,0.056242821
2018-04-01,Car sales,SAH,0.061470973
2018-05-01,Car sales,SAH,0.059112302
2018-06-01,Car sales,SAH,0.061687156
2018-07-01,Car sales,SAH,0.061116133
2018-08-01,Car sales,SAH,0.061941757
2018-09-01,Car sales,SAH,0.061973421
2018-10-01,Car sales,SAH,0.06099716
2018-11-01,Car sales,SAH,0.066007706
2018-12-01,Car sales,SAH,0.06502233
2019-01-01,Car sales,SAH,0.075612209
2019-02-01,Car sales,SAH,0.078194529
2019-03-01,Car sales,SAH,0.074274886
2019-04-01,Car sales,SAH,0.080146145
2019-05-01,Car sales,SAH,0.072054618
2019-06-01,Car sales,SAH,0.076607657
2019-07-01,Car sales,SAH,0.075901764
2019-08-01,Car sales,SAH,0.069024562
2019-09-01,Car sales,SAH,0.066376843
2019-10-01,Car sales,SAH,0.053514084
2019-11-01,Car sales,SAH,0.04586832
2019-12-01,Car sales,SAH,0.047375043
2020-01-01,Car sales,SAH,0.049183549
2020-02-01,Car sales,SAH,0.0507846
2020-03-01,Car sales,SAH,0.058560269
2020-04-01,Car sales,SAH,0.05387969
2020-05-01,Car sales,SAH,0.050995011
2020-06-01,Car sales,SAH,0.048410005
2020-07-01,Car sales,SAH,0.048973832
2020-08-01,Car sales,SAH,0.049394286
2020-09-01,Car sales,SAH,0.049256099
2020-10-01,Car sales,SAH,0.050081791
2020-11-01,Car sales,SAH,0.051551644
2020-12-01,Car sales,SAH,0.049235329
2021-01-01,Car sales,SAH,0.031957607
2021-02-01,Car sales,SAH,0.031873673
2021-03-01,Car sales,SAH,0.052925587
2021-04-01,Car sales,SAH,0.056380833
2021-05-01,Car sales,SAH,0.056267161
2021-06-01,Car sales,SAH,0.061474694
2021-07-01,Car sales,SAH,0.071052725
